num_regions,num_heights,seed,endurance,method,objective,solve_time,mip_gap,first_incumbent_obj,first_incumbent_time,heuristic_obj,heuristic_time,num_ops,status,n_vars,n_constrs
2,3,3,1500,rings_ws,517.1165,1800.04,0.1901,517.5436,0.01,517.5436,0.10,1,SUBOPTIMAL,4422,8801
2,3,3,2400,heuristic,517.5436,0.10,,,,,0.10,1,HEURISTIC,,
2,3,3,2400,rings,517.4602,1800.05,0.1941,576.8879,0.34,,0.10,1,SUBOPTIMAL,4422,8801
2,3,3,2400,rings_ws,517.1165,1800.17,0.1958,517.5436,0.01,517.5436,0.10,1,SUBOPTIMAL,4422,8801
2,3,4,300,heuristic,525.5094,0.09,,,,,0.09,2,HEURISTIC,,
2,3,4,300,rings,498.7511,1800.04,0.1615,811.2032,0.36,,0.09,2,SUBOPTIMAL,3566,7093
2,3,4,300,rings_ws,498.7511,1800.13,0.1561,525.5094,0.00,525.5094,0.09,2,SUBOPTIMAL,3566,7093
2,3,4,450,heuristic,460.1073,0.09,,,,,0.09,1,HEURISTIC,,
2,3,4,450,rings,458.1819,1800.03,0.1991,634.3738,0.22,,0.09,1,SUBOPTIMAL,3566,7093
2,3,4,450,rings_ws,458.1819,1800.04,0.1918,460.1073,0.00,460.1073,0.09,1,SUBOPTIMAL,3566,7093
2,3,4,600,heuristic,460.1073,0.08,,,,,0.08,1,HEURISTIC,,
2,3,4,600,rings,458.7056,1800.06,0.1894,647.9587,0.24,,0.08,1,SUBOPTIMAL,3566,7093
2,3,4,600,rings_ws,458.1819,1800.04,0.2071,460.1073,0.00,460.1073,0.08,1,SUBOPTIMAL,3566,7093
2,3,4,900,heuristic,460.1073,0.10,,,,,0.10,1,HEURISTIC,,
2,3,4,900,rings,458.1818,1800.04,0.2299,570.4585,0.26,,0.10,1,SUBOPTIMAL,3566,7093
2,3,4,900,rings_ws,458.1819,1800.03,0.1615,460.1073,0.00,460.1073,0.10,1,SUBOPTIMAL,3566,7093
2,3,4,1500,heuristic,460.1073,0.08,,,,,0.08,1,HEURISTIC,,
2,3,4,1500,rings,458.7056,1800.02,0.2029,734.8775,0.16,,0.08,1,SUBOPTIMAL,3566,7093
2,3,4,1500,rings_ws,458.1819,1800.04,0.1539,460.1073,0.00,460.1073,0.08,1,SUBOPTIMAL,3566,7093
2,3,4,2400,heuristic,460.1073,0.09,,,,,0.09,1,HEURISTIC,,
2,3,4,2400,rings,458.1819,1800.07,0.2096,734.8775,0.15,,0.09,1,SUBOPTIMAL,3566,7093
2,3,4,2400,rings_ws,458.1819,1800.03,0.2033,460.1073,0.00,460.1073,0.09,1,SUBOPTIMAL,3566,7093
3,1,0,300,heuristic,362.8628,0.06,,,,,0.06,1,HEURISTIC,,
3,1,0,300,rings,362.6169,8.26,0.0000,498.5633,0.18,,0.06,1,OPTIMAL,2457,5282
3,1,0,300,rings_ws,362.6169,8.72,0.0000,362.8628,0.00,362.8628,0.06,1,OPTIMAL,2457,5282
3,1,0,450,heuristic,362.8628,0.06,,,,,0.06,1,HEURISTIC,,
3,1,0,450,rings,362.6169,9.73,0.0000,394.1256,0.20,,0.06,1,OPTIMAL,2457,5282
3,1,0,450,rings_ws,362.6169,7.58,0.0000,362.8628,0.00,362.8628,0.06,1,OPTIMAL,2457,5282
3,1,0,600,heuristic,362.8628,0.06,,,,,0.06,1,HEURISTIC,,
3,1,0,600,rings,362.6169,5.70,0.0000,380.1578,0.19,,0.06,1,OPTIMAL,2457,5282
3,1,0,600,rings_ws,362.6169,5.62,0.0000,362.8628,0.00,362.8628,0.06,1,OPTIMAL,2457,5282
3,1,0,900,heuristic,362.8628,0.06,,,,,0.06,1,HEURISTIC,,
3,1,0,900,rings,362.6169,7.55,0.0000,411.8514,0.12,,0.06,1,OPTIMAL,2457,5282
3,1,0,900,rings_ws,362.6169,7.71,0.0000,362.8628,0.01,362.8628,0.06,1,OPTIMAL,2457,5282
3,1,0,1500,heuristic,362.8628,0.07,,,,,0.07,1,HEURISTIC,,
3,1,0,1500,rings,362.6168,5.87,0.0000,480.1355,0.11,,0.07,1,OPTIMAL,2457,5282
3,1,0,1500,rings_ws,362.6168,6.17,0.0000,362.8628,0.00,362.8628,0.07,1,OPTIMAL,2457,5282
3,1,0,2400,heuristic,362.8628,0.06,,,,,0.06,1,HEURISTIC,,
3,1,0,2400,rings,362.6169,6.69,0.0000,400.3339,0.12,,0.06,1,OPTIMAL,2457,5282
3,1,0,2400,rings_ws,362.6168,7.89,0.0000,362.8628,0.01,362.8628,0.06,1,OPTIMAL,2457,5282
3,1,1,300,heuristic,493.9679,0.09,,,,,0.09,2,HEURISTIC,,
3,1,1,300,rings,479.6669,11.28,0.0000,767.4883,0.15,,0.09,2,OPTIMAL,2457,5282
3,1,1,300,rings_ws,479.6669,8.58,0.0000,493.9679,0.01,493.9679,0.09,2,OPTIMAL,2457,5282
3,1,1,450,heuristic,429.8663,0.06,,,,,0.06,1,HEURISTIC,,
3,1,1,450,rings,402.1711,12.58,0.0000,453.2819,0.11,,0.06,1,OPTIMAL,2457,5282
3,1,1,450,rings_ws,402.1711,22.28,0.0000,429.8663,0.01,429.8663,0.06,1,OPTIMAL,2457,5282
3,1,1,600,heuristic,429.8663,0.06,,,,,0.06,1,HEURISTIC,,
3,1,1,600,rings,402.1711,10.40,0.0000,453.2819,0.11,,0.06,1,OPTIMAL,2457,5282
3,1,1,600,rings_ws,402.1711,18.86,0.0000,429.8663,0.00,429.8663,0.06,1,OPTIMAL,2457,5282
3,1,1,900,heuristic,429.8663,0.06,,,,,0.06,1,HEURISTIC,,
3,1,1,900,rings,402.1711,14.37,0.0000,453.9171,0.14,,0.06,1,OPTIMAL,2457,5282
3,1,1,900,rings_ws,402.1711,28.23,0.0000,429.8663,0.00,429.8663,0.06,1,OPTIMAL,2457,5282
3,1,1,1500,heuristic,429.8663,0.07,,,,,0.07,1,HEURISTIC,,
3,1,1,1500,rings,402.1711,17.35,0.0000,486.3451,0.14,,0.07,1,OPTIMAL,2457,5282
3,1,1,1500,rings_ws,402.1711,14.65,0.0000,429.8663,0.00,429.8663,0.07,1,OPTIMAL,2457,5282
3,1,1,2400,heuristic,429.8663,0.06,,,,,0.06,1,HEURISTIC,,
3,1,1,2400,rings,402.1711,7.56,0.0000,486.3451,0.14,,0.06,1,OPTIMAL,2457,5282
3,1,1,2400,rings_ws,402.1711,12.28,0.0000,429.8663,0.00,429.8663,0.06,1,OPTIMAL,2457,5282
3,1,2,300,heuristic,394.2694,0.06,,,,,0.06,1,HEURISTIC,,
3,1,2,300,rings,394.1492,9.74,0.0000,518.4043,0.13,,0.06,1,OPTIMAL,2457,5282
3,1,2,300,rings_ws,394.1493,9.67,0.0000,394.2694,0.00,394.2694,0.06,1,OPTIMAL,2457,5282
3,1,2,450,heuristic,394.2694,0.06,,,,,0.06,1,HEURISTIC,,
3,1,2,450,rings,394.1493,8.16,0.0000,553.5318,0.10,,0.06,1,OPTIMAL,2457,5282
3,1,2,450,rings_ws,394.1493,7.52,0.0000,394.2694,0.00,394.2694,0.06,1,OPTIMAL,2457,5282
3,1,2,600,heuristic,394.2694,0.06,,,,,0.06,1,HEURISTIC,,
3,1,2,600,rings,394.1493,7.69,0.0000,563.2784,0.12,,0.06,1,OPTIMAL,2457,5282
3,1,2,600,rings_ws,394.1493,7.44,0.0000,394.2694,0.00,394.2694,0.06,1,OPTIMAL,2457,5282
3,1,2,900,heuristic,394.2694,0.06,,,,,0.06,1,HEURISTIC,,
3,1,2,900,rings,394.1493,5.93,0.0000,554.8881,0.14,,0.06,1,OPTIMAL,2457,5282
3,1,2,900,rings_ws,394.1493,7.34,0.0000,394.2694,0.00,394.2694,0.06,1,OPTIMAL,2457,5282
3,1,2,1500,heuristic,394.2694,0.06,,,,,0.06,1,HEURISTIC,,
3,1,2,1500,rings,394.1493,7.86,0.0000,428.0970,0.09,,0.06,1,OPTIMAL,2457,5282
3,1,2,1500,rings_ws,394.1493,6.27,0.0000,394.2694,0.00,394.2694,0.06,1,OPTIMAL,2457,5282
3,1,2,2400,heuristic,394.2694,0.06,,,,,0.06,1,HEURISTIC,,
3,1,2,2400,rings,394.1493,9.71,0.0000,575.5333,0.09,,0.06,1,OPTIMAL,2457,5282
3,1,2,2400,rings_ws,394.1493,7.91,0.0000,394.2694,0.00,394.2694,0.06,1,OPTIMAL,2457,5282
3,1,3,300,heuristic,387.7953,0.07,,,,,0.07,1,HEURISTIC,,
3,1,3,300,rings,372.5491,133.43,0.0000,674.9998,0.19,,0.07,1,OPTIMAL,3284,7081
3,1,3,300,rings_ws,372.5490,165.77,0.0000,387.7953,0.00,387.7953,0.07,1,OPTIMAL,3284,7081
3,1,3,450,heuristic,387.7953,0.07,,,,,0.07,1,HEURISTIC,,
3,1,3,450,rings,372.5491,110.53,0.0000,668.2690,0.23,,0.07,1,OPTIMAL,3284,7081
3,1,3,450,rings_ws,372.5490,120.04,0.0000,387.7953,0.00,387.7953,0.07,1,OPTIMAL,3284,7081
3,1,3,600,heuristic,387.7953,0.09,,,,,0.09,1,HEURISTIC,,
3,1,3,600,rings,372.5491,113.11,0.0000,668.2690,0.25,,0.09,1,OPTIMAL,3284,7081
3,1,3,600,rings_ws,372.5491,184.33,0.0000,387.7953,0.00,387.7953,0.09,1,OPTIMAL,3284,7081
3,1,3,900,heuristic,387.7953,0.08,,,,,0.08,1,HEURISTIC,,
3,1,3,900,rings,372.5491,196.25,0.0000,668.2690,0.24,,0.08,1,OPTIMAL,3284,7081
3,1,3,900,rings_ws,372.5491,518.64,0.0000,387.7953,0.00,387.7953,0.08,1,OPTIMAL,3284,7081
3,1,3,1500,heuristic,387.7953,0.10,,,,,0.10,1,HEURISTIC,,
3,1,3,1500,rings,372.5491,158.22,0.0000,379.6408,0.22,,0.10,1,OPTIMAL,3284,7081
3,1,3,1500,rings_ws,372.5490,284.80,0.0000,387.7953,0.00,387.7953,0.10,1,OPTIMAL,3284,7081
3,1,3,2400,heuristic,387.7953,0.08,,,,,0.08,1,HEURISTIC,,
3,1,3,2400,rings,372.5491,286.05,0.0000,379.6408,0.20,,0.08,1,OPTIMAL,3284,7081
3,1,3,2400,rings_ws,372.5490,51.71,0.0000,387.7953,0.00,387.7953,0.08,1,OPTIMAL,3284,7081
3,1,4,300,heuristic,580.6423,0.09,,,,,0.09,2,HEURISTIC,,
3,1,4,300,rings,420.2723,7.38,0.0000,830.8635,0.26,,0.09,1,OPTIMAL,2457,5282
3,1,4,300,rings_ws,420.2723,10.40,0.0000,580.6423,0.01,580.6423,0.09,1,OPTIMAL,2457,5282
3,1,4,450,heuristic,421.6621,0.06,,,,,0.06,1,HEURISTIC,,
3,1,4,450,rings,420.2270,20.24,0.0000,426.7701,0.10,,0.06,1,OPTIMAL,2457,5282
3,1,4,450,rings_ws,420.2270,15.80,0.0000,421.6621,0.00,421.6621,0.06,1,OPTIMAL,2457,5282
3,1,4,600,heuristic,421.6621,0.06,,,,,0.06,1,HEURISTIC,,
3,1,4,600,rings,420.2270,10.87,0.0000,426.7701,0.09,,0.06,1,OPTIMAL,2457,5282
3,1,4,600,rings_ws,420.2270,8.26,0.0000,421.6621,0.00,421.6621,0.06,1,OPTIMAL,2457,5282
3,1,4,900,heuristic,421.6621,0.06,,,,,0.06,1,HEURISTIC,,
3,1,4,900,rings,420.2270,31.93,0.0000,439.4344,0.15,,0.06,1,OPTIMAL,2457,5282
3,1,4,900,rings_ws,420.2270,18.18,0.0000,421.6621,0.00,421.6621,0.06,1,OPTIMAL,2457,5282
3,1,4,1500,heuristic,421.6621,0.06,,,,,0.06,1,HEURISTIC,,
3,1,4,1500,rings,420.2270,39.68,0.0000,857.9008,0.13,,0.06,1,OPTIMAL,2457,5282
3,1,4,1500,rings_ws,420.2270,9.79,0.0000,421.6621,0.00,421.6621,0.06,1,OPTIMAL,2457,5282
3,1,4,2400,heuristic,421.6621,0.06,,,,,0.06,1,HEURISTIC,,
3,1,4,2400,rings,420.2270,20.18,0.0000,468.7854,0.15,,0.06,1,OPTIMAL,2457,5282
3,1,4,2400,rings_ws,420.2270,10.37,0.0000,421.6621,0.01,421.6621,0.06,1,OPTIMAL,2457,5282
3,2,0,300,heuristic,552.6305,0.09,,,,,0.09,2,HEURISTIC,,
3,2,0,300,rings,519.1939,1800.03,0.0403,682.9399,0.24,,0.09,2,SUBOPTIMAL,4354,9400
3,2,0,300,rings_ws,519.1940,1800.04,0.1563,552.6305,0.01,552.6305,0.09,2,SUBOPTIMAL,4354,9400
3,2,0,450,heuristic,508.0849,0.09,,,,,0.09,1,HEURISTIC,,
3,2,0,450,rings,447.9150,465.20,0.0000,504.3659,0.39,,0.09,1,OPTIMAL,4354,9400
3,2,0,450,rings_ws,447.9150,429.50,0.0000,508.0849,0.01,508.0849,0.09,1,OPTIMAL,4354,9400
3,2,0,600,heuristic,508.0849,0.09,,,,,0.09,1,HEURISTIC,,
3,2,0,600,rings,447.9150,240.83,0.0000,545.9651,0.35,,0.09,1,OPTIMAL,4354,9400
3,2,0,600,rings_ws,447.9150,730.74,0.0000,508.0849,0.01,508.0849,0.09,1,OPTIMAL,4354,9400
3,2,0,900,heuristic,508.0849,0.09,,,,,0.09,1,HEURISTIC,,
3,2,0,900,rings,447.9150,673.45,0.0000,497.6516,0.39,,0.09,1,OPTIMAL,4354,9400
3,2,0,900,rings_ws,447.9150,581.93,0.0000,508.0849,0.01,508.0849,0.09,1,OPTIMAL,4354,9400
3,2,0,1500,heuristic,508.0849,0.12,,,,,0.12,1,HEURISTIC,,
3,2,0,1500,rings,447.9150,421.22,0.0000,522.5397,0.16,,0.12,1,OPTIMAL,4354,9400
3,2,0,1500,rings_ws,447.9150,215.80,0.0000,508.0849,0.01,508.0849,0.12,1,OPTIMAL,4354,9400
3,2,0,2400,heuristic,508.0849,0.11,,,,,0.11,1,HEURISTIC,,
3,2,0,2400,rings,447.9150,235.40,0.0000,522.5397,0.17,,0.11,1,OPTIMAL,4354,9400
3,2,0,2400,rings_ws,447.9150,370.25,0.0000,508.0849,0.01,508.0849,0.11,1,OPTIMAL,4354,9400
3,2,1,300,heuristic,583.0934,0.10,,,,,0.10,2,HEURISTIC,,
3,2,1,300,rings,535.8831,1800.10,0.1382,952.0929,0.19,,0.10,2,SUBOPTIMAL,4354,9400
3,2,1,300,rings_ws,535.8831,1800.04,0.0077,583.0934,0.01,583.0934,0.10,2,SUBOPTIMAL,4354,9400
3,2,1,450,heuristic,538.0915,0.09,,,,,0.09,1,HEURISTIC,,
3,2,1,450,rings,476.7985,1800.05,0.0293,1246.1198,0.46,,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,450,rings_ws,476.7985,1800.04,0.1488,538.0915,0.01,538.0915,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,600,heuristic,538.0915,0.09,,,,,0.09,1,HEURISTIC,,
3,2,1,600,rings,476.7985,1800.07,0.0218,1028.2791,0.49,,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,600,rings_ws,476.7986,1800.03,0.0372,538.0915,0.01,538.0915,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,900,heuristic,538.0915,0.09,,,,,0.09,1,HEURISTIC,,
3,2,1,900,rings,476.7986,1800.06,0.0359,1245.7031,0.45,,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,900,rings_ws,476.7985,1800.03,0.0182,538.0915,0.01,538.0915,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,1500,heuristic,538.0915,0.09,,,,,0.09,1,HEURISTIC,,
3,2,1,1500,rings,476.7986,1800.03,0.0232,890.1979,0.25,,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,1500,rings_ws,476.7985,1800.04,0.0250,538.0915,0.01,538.0915,0.09,1,SUBOPTIMAL,4354,9400
3,2,1,2400,heuristic,538.0915,0.10,,,,,0.10,1,HEURISTIC,,
3,2,1,2400,rings,476.7985,1800.04,0.0182,890.1979,0.22,,0.10,1,SUBOPTIMAL,4354,9400
3,2,1,2400,rings_ws,476.7985,1800.07,0.1137,538.0915,0.01,538.0915,0.10,1,SUBOPTIMAL,4354,9400
3,2,2,300,heuristic,631.7416,0.07,,,,,0.07,2,HEURISTIC,,
3,2,2,300,rings,566.1666,1664.80,0.0000,1224.0066,0.38,,0.07,2,OPTIMAL,3407,7335
3,2,2,300,rings_ws,566.1680,1004.53,0.0000,631.7416,0.00,631.7416,0.07,2,OPTIMAL,3407,7335
3,2,2,450,heuristic,498.4545,0.10,,,,,0.10,1,HEURISTIC,,
3,2,2,450,rings,476.0027,1800.06,0.0191,523.5506,0.31,,0.10,1,SUBOPTIMAL,3407,7335
3,2,2,450,rings_ws,476.0028,1800.04,0.0798,498.4545,0.00,498.4545,0.10,1,SUBOPTIMAL,3407,7335
3,2,2,600,heuristic,498.4545,0.08,,,,,0.08,1,HEURISTIC,,
3,2,2,600,rings,476.0029,1151.99,0.0000,540.0667,0.32,,0.08,1,OPTIMAL,3407,7335
3,2,2,600,rings_ws,476.0028,1800.04,0.0201,498.4545,0.00,498.4545,0.08,1,SUBOPTIMAL,3407,7335
3,2,2,900,heuristic,498.4545,0.08,,,,,0.08,1,HEURISTIC,,
3,2,2,900,rings,476.0028,731.26,0.0000,570.9244,0.32,,0.08,1,OPTIMAL,3407,7335
3,2,2,900,rings_ws,476.0028,1091.67,0.0000,498.4545,0.00,498.4545,0.08,1,OPTIMAL,3407,7335
3,2,2,1500,heuristic,498.4545,0.08,,,,,0.08,1,HEURISTIC,,
3,2,2,1500,rings,476.0028,505.92,0.0000,802.2851,0.34,,0.08,1,OPTIMAL,3407,7335
3,2,2,1500,rings_ws,476.0028,594.12,0.0000,498.4545,0.00,498.4545,0.08,1,OPTIMAL,3407,7335
3,2,2,2400,heuristic,498.4545,0.08,,,,,0.08,1,HEURISTIC,,
3,2,2,2400,rings,476.0028,1800.05,0.1296,679.4384,0.22,,0.08,1,SUBOPTIMAL,3407,7335
3,2,2,2400,rings_ws,476.0028,1450.83,0.0000,498.4545,0.00,498.4545,0.08,1,OPTIMAL,3407,7335
3,2,3,300,heuristic,553.2006,0.09,,,,,0.09,2,HEURISTIC,,
3,2,3,300,rings,500.1511,1800.04,0.2129,1131.1241,0.53,,0.09,2,SUBOPTIMAL,4354,9400
3,2,3,300,rings_ws,500.1511,1800.04,0.2298,553.2006,0.01,553.2006,0.09,2,SUBOPTIMAL,4354,9400
3,2,3,450,heuristic,505.8625,0.09,,,,,0.09,1,HEURISTIC,,
3,2,3,450,rings,450.0630,1800.04,0.1105,696.4690,0.21,,0.09,1,SUBOPTIMAL,4354,9400
3,2,3,450,rings_ws,450.0630,1800.04,0.1328,505.8625,0.01,505.8625,0.09,1,SUBOPTIMAL,4354,9400
3,2,3,600,heuristic,505.8625,0.09,,,,,0.09,1,HEURISTIC,,
3,2,3,600,rings,450.0630,1800.03,0.1067,696.4690,0.22,,0.09,1,SUBOPTIMAL,4354,9400
3,2,3,600,rings_ws,450.0629,1800.03,0.1163,505.8625,0.01,505.8625,0.09,1,SUBOPTIMAL,4354,9400
3,2,3,900,heuristic,505.8625,0.09,,,,,0.09,1,HEURISTIC,,
3,2,3,900,rings,450.0630,1800.05,0.1035,696.4690,0.21,,0.09,1,SUBOPTIMAL,4354,9400
3,2,3,900,rings_ws,450.0630,1800.03,0.1303,505.8625,0.01,505.8625,0.09,1,SUBOPTIMAL,4354,9400
3,2,3,1500,heuristic,505.8625,0.10,,,,,0.10,1,HEURISTIC,,
3,2,3,1500,rings,450.0630,1800.05,0.0442,696.4690,0.21,,0.10,1,SUBOPTIMAL,4354,9400
3,2,3,1500,rings_ws,450.0630,1800.03,0.1096,505.8625,0.01,505.8625,0.10,1,SUBOPTIMAL,4354,9400
3,2,3,2400,heuristic,505.8625,0.10,,,,,0.10,1,HEURISTIC,,
3,2,3,2400,rings,450.0630,1800.04,0.1266,696.4690,0.21,,0.10,1,SUBOPTIMAL,4354,9400
3,2,3,2400,rings_ws,450.0628,1800.04,0.0452,505.8625,0.01,505.8625,0.10,1,SUBOPTIMAL,4354,9400
3,2,4,300,heuristic,697.1007,0.14,,,,,0.14,2,HEURISTIC,,
3,2,4,300,rings,535.9071,605.54,0.0000,1255.2179,0.44,,0.14,2,OPTIMAL,3407,7335
3,2,4,300,rings_ws,535.9071,394.56,0.0000,697.1007,0.00,697.1007,0.14,2,OPTIMAL,3407,7335
3,2,4,450,heuristic,532.2539,0.11,,,,,0.11,1,HEURISTIC,,
3,2,4,450,rings,479.7203,1800.04,0.0374,1427.3075,0.40,,0.11,1,SUBOPTIMAL,3407,7335
3,2,4,450,rings_ws,479.7204,1800.03,0.0350,532.2539,0.00,532.2539,0.11,1,SUBOPTIMAL,3407,7335
3,2,4,600,heuristic,532.2539,0.08,,,,,0.08,1,HEURISTIC,,
3,2,4,600,rings,479.7204,1800.06,0.0333,1476.6890,0.41,,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,600,rings_ws,479.7204,1800.03,0.0337,532.2539,0.00,532.2539,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,900,heuristic,532.2539,0.08,,,,,0.08,1,HEURISTIC,,
3,2,4,900,rings,479.7204,1800.04,0.0335,813.3143,0.24,,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,900,rings_ws,479.7204,1800.03,0.0332,532.2539,0.00,532.2539,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,1500,heuristic,532.2539,0.08,,,,,0.08,1,HEURISTIC,,
3,2,4,1500,rings,479.7204,1800.03,0.0329,1726.6868,0.41,,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,1500,rings_ws,479.7204,1800.03,0.0309,532.2539,0.00,532.2539,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,2400,heuristic,532.2539,0.08,,,,,0.08,1,HEURISTIC,,
3,2,4,2400,rings,479.7204,1800.03,0.0348,1726.6868,0.42,,0.08,1,SUBOPTIMAL,3407,7335
3,2,4,2400,rings_ws,479.7204,1800.03,0.0230,532.2539,0.00,532.2539,0.08,1,SUBOPTIMAL,3407,7335
3,3,0,300,heuristic,659.4833,0.16,,,,,0.16,2,HEURISTIC,,
3,3,0,300,rings,627.7301,1800.05,0.1643,775.9604,0.52,,0.16,2,SUBOPTIMAL,8038,17441
3,3,0,300,rings_ws,630.3979,1800.08,0.1642,659.4833,0.01,659.4833,0.16,2,SUBOPTIMAL,8038,17441
3,3,0,450,heuristic,618.7041,0.20,,,,,0.20,2,HEURISTIC,,
3,3,0,450,rings,609.2075,1800.07,0.2296,755.4938,0.43,,0.20,2,SUBOPTIMAL,8038,17441
3,3,0,450,rings_ws,609.2075,1800.05,0.2291,618.7041,0.01,618.7041,0.20,2,SUBOPTIMAL,8038,17441
3,3,0,600,heuristic,552.2614,0.13,,,,,0.13,1,HEURISTIC,,
3,3,0,600,rings,551.6320,1800.05,0.1413,824.1569,0.63,,0.13,1,SUBOPTIMAL,8038,17441
3,3,0,600,rings_ws,551.6320,1800.05,0.1469,552.2614,0.01,552.2614,0.13,1,SUBOPTIMAL,8038,17441
3,3,0,900,heuristic,552.2614,0.13,,,,,0.13,1,HEURISTIC,,
3,3,0,900,rings,551.6320,1800.10,0.1493,588.5866,0.77,,0.13,1,SUBOPTIMAL,8038,17441
3,3,0,900,rings_ws,551.6320,1800.06,0.1487,552.2614,0.01,552.2614,0.13,1,SUBOPTIMAL,8038,17441
3,3,0,1500,heuristic,552.2614,0.13,,,,,0.13,1,HEURISTIC,,
3,3,0,1500,rings,551.6320,1800.14,0.1494,2097.0950,0.99,,0.13,1,SUBOPTIMAL,8038,17441
3,3,0,1500,rings_ws,551.6320,1800.08,0.1538,552.2614,0.01,552.2614,0.13,1,SUBOPTIMAL,8038,17441
3,3,0,2400,heuristic,552.2614,0.15,,,,,0.15,1,HEURISTIC,,
3,3,0,2400,rings,551.6320,1800.07,0.1522,669.1421,0.45,,0.15,1,SUBOPTIMAL,8038,17441
3,3,0,2400,rings_ws,551.6320,1800.03,0.1392,552.2614,0.01,552.2614,0.15,1,SUBOPTIMAL,8038,17441
3,3,1,300,heuristic,637.2525,0.15,,,,,0.15,2,HEURISTIC,,
3,3,1,300,rings,632.2311,1800.04,0.1710,720.8009,0.59,,0.15,2,SUBOPTIMAL,6731,14582
3,3,1,300,rings_ws,632.2311,1800.05,0.1513,637.2525,0.01,637.2525,0.15,2,SUBOPTIMAL,6731,14582
3,3,1,450,heuristic,645.5501,0.18,,,,,0.18,2,HEURISTIC,,
3,3,1,450,rings,627.3149,1800.05,0.2457,851.0722,0.35,,0.18,2,SUBOPTIMAL,6731,14582
3,3,1,450,rings_ws,627.3149,1800.06,0.2511,645.5501,0.01,645.5501,0.18,2,SUBOPTIMAL,6731,14582
3,3,1,600,heuristic,610.4582,0.12,,,,,0.12,1,HEURISTIC,,
3,3,1,600,rings,582.5375,1800.05,0.1204,1695.4892,0.77,,0.12,1,SUBOPTIMAL,6731,14582
3,3,1,600,rings_ws,582.5375,1800.05,0.1807,610.4582,0.01,610.4582,0.12,1,SUBOPTIMAL,6731,14582
3,3,1,900,heuristic,610.4582,0.11,,,,,0.11,1,HEURISTIC,,
3,3,1,900,rings,582.5374,1800.05,0.1865,854.2490,0.36,,0.11,1,SUBOPTIMAL,6731,14582
3,3,1,900,rings_ws,582.5375,1800.06,0.1870,610.4582,0.01,610.4582,0.11,1,SUBOPTIMAL,6731,14582
3,3,1,1500,heuristic,610.4582,0.14,,,,,0.14,1,HEURISTIC,,
3,3,1,1500,rings,596.6669,1800.11,0.2082,830.2079,0.48,,0.14,1,SUBOPTIMAL,6731,14582
3,3,1,1500,rings_ws,582.5375,1800.09,0.1818,610.4582,0.01,610.4582,0.14,1,SUBOPTIMAL,6731,14582
3,3,1,2400,heuristic,610.4582,0.14,,,,,0.14,1,HEURISTIC,,
3,3,1,2400,rings,582.5375,1800.08,0.1680,760.4415,0.44,,0.14,1,SUBOPTIMAL,6731,14582
3,3,1,2400,rings_ws,582.5374,1800.05,0.1299,610.4582,0.01,610.4582,0.14,1,SUBOPTIMAL,6731,14582
3,3,2,300,heuristic,719.5114,0.12,,,,,0.12,2,HEURISTIC,,
3,3,2,300,rings,709.8044,1800.10,0.1854,1265.6292,1.07,,0.12,2,SUBOPTIMAL,8038,17441
3,3,2,300,rings_ws,714.4775,1800.06,0.1927,719.5114,0.01,719.5114,0.12,2,SUBOPTIMAL,8038,17441
3,3,2,450,heuristic,677.3817,0.12,,,,,0.12,2,HEURISTIC,,
3,3,2,450,rings,669.4844,1800.13,0.2599,1541.5464,0.93,,0.12,2,SUBOPTIMAL,8038,17441
3,3,2,450,rings_ws,669.4843,1800.07,0.2579,677.3817,0.01,677.3817,0.12,2,SUBOPTIMAL,8038,17441
3,3,2,600,heuristic,586.7519,0.13,,,,,0.13,1,HEURISTIC,,
3,3,2,600,rings,586.5700,1800.07,0.1639,1670.9526,0.84,,0.13,1,SUBOPTIMAL,8038,17441
3,3,2,600,rings_ws,586.5700,1800.13,0.1568,586.7519,0.01,586.7519,0.13,1,SUBOPTIMAL,8038,17441
3,3,2,900,heuristic,586.7519,0.12,,,,,0.12,1,HEURISTIC,,
3,3,2,900,rings,586.5700,1800.05,0.1573,1945.2188,0.88,,0.12,1,SUBOPTIMAL,8038,17441
3,3,2,900,rings_ws,586.5699,1800.08,0.1576,586.7519,0.01,586.7519,0.12,1,SUBOPTIMAL,8038,17441
3,3,2,1500,heuristic,586.7519,0.12,,,,,0.12,1,HEURISTIC,,
3,3,2,1500,rings,586.5700,1800.07,0.1531,713.2373,0.34,,0.12,1,SUBOPTIMAL,8038,17441
3,3,2,1500,rings_ws,586.5700,1800.13,0.1587,586.7519,0.01,586.7519,0.12,1,SUBOPTIMAL,8038,17441
